scan_idx,phant_id,breast_radius_mm,localization_error_mm,iou,dice,scr_db,smr_db,cnr,peak_intensity,tvsvd_rank_removed,blob_threshold_used,runtime_sec
81,A11F1,33.1,54.878186996029406,0.0,0.0,6.375644990113414,5.605787455408413,3.595805109501051,460.7171057223916,6,0.44908310652680805,0.08963760000006005
82,A11F1,33.1,32.4566160166152,0.0,0.0,7.023862022248698,5.970024370656918,4.763718334841806,549.492475333754,6,0.3302246575348099,0.08596070000021427
83,A11F1,33.1,38.1601286375552,0.0,0.0,6.381536785235038,5.934959569945355,3.4810386328911007,175.41256593852518,6,0.2809232544434591,0.08865310000055615
84,A11F1,33.1,16.704486273171337,0.08310249307479224,0.1534526854219949,5.454533765807076,5.146142750130501,2.678841365912051,180.886411548973,6,0.5306834320030598,0.08701199999995879
85,A11F1,33.1,30.144835457947455,0.0,0.0,5.832439877364078,4.840118740564068,3.285080223051486,237.86144008041913,6,0.510271378502998,0.09186709999994491
86,A11F1,33.1,56.536080095589924,0.0,0.0,7.908181459273064,6.8873062385509245,5.591062402884486,238.92819200159718,7,0.2467796091204321,0.08999480000056792
87,A11F1,33.1,59.12017275126546,0.0,0.0,6.104912419784827,5.352384759990622,4.079418832042957,342.98339683037995,7,0.34225171764756224,0.08615129999998317
88,A11F1,33.1,27.366387685043104,0.0,0.0,7.443054524737802,6.567369106836104,4.673264161359153,218.26733607860348,7,0.31398872087204993,0.08990730000004987
89,A11F1,33.1,17.362996118575747,0.0,0.0,5.449846052703125,5.156016012389469,3.0123812055812373,185.68970538223581,7,0.44049638285598053,0.09190289999969536
90,A11F1,33.1,35.625966476112374,0.0,0.0,6.979264914967062,6.0204803059919865,4.041284640724946,471.076761161617,6,0.39819453766552065,0.09129340000072261
91,A11F1,33.1,35.27854507201065,0.0,0.0,5.6719737946011755,5.17691892439215,3.160634783846569,333.75929230402244,6,0.43166721715192513,0.09102590000020427
92,A11F1,33.1,35.70016680767026,0.0,0.0,4.531243889726405,4.291750506051711,1.977504068594676,255.82517205898992,6,0.32072575907496603,0.09412930000053166
93,A11F1,33.1,18.929442878082995,0.0,0.0,6.444206689798624,5.721168710998396,3.7253852965374836,197.6527400954722,6,0.46883506872660685,0.10728219999964494
94,A13F1,43.8,77.17652935140433,0.0,0.0,6.372681810524784,5.753583970848494,3.2843171958437902,275.57585025725194,7,0.50783265592292,0.095103100000415
95,A13F1,43.8,64.38497581127834,0.0,0.0,5.584228306235919,5.4018021830848175,3.271104215241972,223.70044886619738,6,0.46079262373920665,0.09918699999980163
96,A13F1,43.8,45.58601682482038,0.0,0.0,4.708305342488431,4.462782983138532,2.1617326502626772,271.9124916371927,6,0.4010495385033611,0.09699910000017553
97,A13F1,43.8,36.7898697504252,0.0,0.0,5.993838462018902,5.600324944253934,3.5457451493025025,195.46367493926405,6,0.36403252902647126,0.09057680000023538
98,A13F1,43.8,74.67288021572345,0.0,0.0,7.6655677393135315,6.392521397884275,6.081830083253458,642.4665764596491,6,0.24685234960783062,0.08856849999938277
99,A13F1,43.8,33.37140249945491,0.0,0.0,5.530779857958148,5.2687586945637666,2.4800103851079225,222.15347721692964,7,0.23545840503986912,0.09110820000023523
100,A13F1,43.8,26.964690797164142,0.0,0.0,5.968322445934997,5.462917077552428,3.1144107013604674,186.83766455957917,6,0.5139762126184442,0.08909000000039669
101,A13F1,43.8,6.107941772869542,0.25971370143149286,0.41233766233766234,5.838673873924323,5.451870444301939,2.9121420216712717,197.5603985903351,6,0.4385196707358149,0.08931620000021212
102,A13F1,43.8,64.0994474734206,0.0,0.0,6.77269228503703,6.222265139256051,3.995029480026274,237.07129011486214,7,0.3022609638813935,0.09023739999975078
103,A13F1,43.8,48.173809389832165,0.0,0.0,5.6209456584007365,4.997750327362912,2.8794024863780066,326.64846860035607,5,0.4230638213656587,0.09022699999968609
104,A13F1,43.8,54.871298956774154,0.0,0.0,6.594490913313481,6.151258378381681,3.8351749621249285,254.7626206481589,7,0.3470350436484991,0.09119430000009743
105,A13F1,43.8,29.323842133544144,0.0,0.0,6.569175917845438,6.162964807932706,3.5841116966630433,201.64618086764398,7,0.35700780315009595,0.09385219999967376
106,A13F1,43.8,52.633022677413344,0.0,0.0,6.427414893790621,5.7207264887447,3.584696529378782,236.7606058984549,7,0.3671138834396979,0.08995149999918794
107,A13F1,43.8,5.275336504733703,0.38375350140056025,0.5546558704453441,5.900891581173427,5.608388961674917,3.2169881525243436,175.53828424574155,7,0.4283252074739347,0.09480290000010427
108,A14F3,45.4,34.410835673817814,0.0,0.0,5.383533638234561,5.064668687647966,3.0167214766619743,279.53940619842405,6,0.3704380686709981,0.09171100000003207
109,A14F3,45.4,55.99272069293597,0.0,0.0,6.323982279743957,5.848060808421166,3.246372145387535,294.89771708767864,7,0.411182051695416,0.09468629999992118
110,A14F3,45.4,84.16708665819263,0.0,0.0,5.849830485487874,5.562583258541687,3.1629244141612674,119.32563078491904,7,0.43658936092679745,0.10096150000026682
111,A14F1,45.4,61.96618711606501,0.0,0.0,5.047821317849164,4.889701736686701,2.2491700011229807,174.622009659216,7,0.41845068637464494,0.09892560000025696
112,A14F1,45.4,69.4047982460922,0.0,0.0,6.7039148126783745,6.220035370493573,3.8777915667078675,230.17579581713377,7,0.34721872777577817,0.1088740000004691
113,A14F1,45.4,29.2058020624627,0.0,0.0,5.431135617734325,5.155208259447507,2.6656135779011843,234.29575946528252,6,0.3267403248607535,0.11620829999992566
114,A14F1,45.4,70.5257847386867,0.0,0.0,5.605667460272788,5.14601162601616,2.924741676370443,384.44316082386695,6,0.46611746753078764,0.0997084000000541
115,A14F1,45.4,8.532005378319468,0.3266423357664234,0.4924346629986245,5.757055319110609,5.399500104182117,2.567070856353858,297.95471043935294,5,0.36941174220239936,0.09611140000015439
116,A14F1,45.4,24.811158457915045,0.0,0.0,5.701001955940933,5.367614351621648,2.8299086819964234,289.1897904643893,5,0.4861504660430939,0.09826199999952223
117,A14F1,45.4,46.71421750811454,0.0,0.0,7.5179648136684545,6.682914480747607,5.627415150877299,316.7879104926339,6,0.26916059758128846,0.09876159999930678
118,A14F1,45.4,70.55919166781386,0.0,0.0,7.102988782279595,6.568933983406379,3.9043635156998113,341.8527769102068,5,0.36493624779554473,0.09944040000027599
119,A14F1,45.4,20.696091122847093,0.02385211687537269,0.046592894583576,6.600472085956957,6.083212819249346,4.5520051839184905,320.1681567949962,5,0.31195592495624364,0.1039412000000084
120,A14F1,45.4,20.31759457282844,0.01025236593059937,0.02029664324746292,6.708384549595739,5.9530919419371315,3.5260734565853142,373.88988982271485,5,0.43439672301847776,0.10205799999948795
121,A14F1,45.4,36.527459251202316,0.0,0.0,7.94979419120497,7.436450884317223,5.788965972019871,426.2398760036396,6,0.2563116466024103,0.10486270000001241
122,A14F1,45.4,29.39738154499828,0.0,0.0,6.413798935619925,5.569071215638023,3.997550454649394,383.03415356123776,5,0.40290514260490223,0.09287320000021282
123,A14F1,45.4,73.03610959865618,0.0,0.0,6.752239853266655,6.179153271144124,3.5353385122066388,337.7397750935402,6,0.3426601277706063,0.09524700000019948
124,A14F1,45.4,31.645991785385334,0.0,0.0,5.474685507314535,5.211454475128582,3.0412305235053014,204.5367533504946,6,0.36335836489845597,0.09719250000034663
125,A2F1,48.5,73.50252804162648,0.0,0.0,6.585119801175727,5.879097441794313,3.3512133422279513,321.56901150868435,6,0.3709885479531412,0.11036150000018097
126,A2F1,48.5,32.700768832903954,0.0,0.0,5.507099062272158,5.180047921784637,2.86799886162954,204.2281519864613,6,0.4494209840262387,0.10849400000006426
127,A2F1,48.5,86.44128686585881,0.0,0.0,5.986074213237789,5.681861903402826,3.101772277617166,214.33279308929178,6,0.45418200234984485,0.1019679000000906
128,A2F1,48.5,90.36278554906487,0.0,0.0,7.214434154324443,6.7953512670184715,5.150652519113824,325.981922803904,6,0.21755003364937964,0.09201990000019578
129,A2F1,48.5,37.389509671534725,0.0,0.0,6.3448893683762355,5.9940672942520195,3.5857191969324442,261.1394252190342,6,0.38501818021702044,0.10623049999958312
130,A2F1,48.5,87.2617320495595,0.0,0.0,7.993215632985525,7.053986631613603,5.402896099786402,447.9534720617569,5,0.26993874962275166,0.09475149999980204
131,A2F1,48.5,32.9816137502817,0.0,0.0,7.3273074247183665,6.6989467024818925,4.197448554780321,328.69681077704456,6,0.3297400745414095,0.09093639999991865
132,A2F1,48.5,19.054237507334904,0.0,0.0,6.378891302981776,5.814155097544933,3.587869706820511,218.2364809252286,5,0.4422320162012497,0.1083705999999438
